product.id;product.external_id;product.tiny_name;product.base_id;klass.name;klass.name_ru;klass.name_en;klass.name_es;klass.name_tr;product.size_name;package_type.code;klass.is_other;product.is_active;brand_owner.name;product_category.name;brand.name;subbrand.name;subbrand.name_ru;subbrand.name_en;subbrand.name_es;subbrand.name_tr;product.width;product.height;product.barcode;product.miniature_product;product.packing_size;product.external_base_id;product.name_client;klass.miniature;legacy.confirmedBoxes;legacy.unConfirmedBoxes;dset.confirmedBoxes;dset.unConfirmedBoxes;product.is_used_in_price_algorithm;product.created_at;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6857aaa6e9c8b-3208;2,32225E+14;Cr_ВДB0.5;;Чистые Росы Водка;;Водка Чистые Росы;;;0.5;gb;1;1;Саранский ЛВЗ;Белуга_bel;Чистые росы;Водка;;;;;июн.70;29.50;;;1;;;bba1ebc9f6e148cc629f05c57c2f72c0.jpg;28;19;28;0;1;22.06.2025 7:03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6857ab76b5c2c-1740;2,32225E+14;Cr_РжB0.5;;Чистые Росы Рожь;;Водка Чистые Росы Рожь;;;0.5;gb;1;1;Саранский ЛВЗ;Белуга_bel;Чистые росы;Рожь;;;;;июн.70;29.50;;;1;;;ce2ecf4d1dd49989ca7d5d26a05cdf9f.jpg;23;0;23;0;1;22.06.2025 7:06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6857ac3538858-3138;2,32225E+14;Cr_ЯЧB0.5;;Чистые Росы Ячмень;;Водка Чистые Росы Ячмень;;;0.5;gb;1;1;Саранский ЛВЗ;Белуга_bel;Чистые росы;Ячмень;;;;;июн.70;29.50;;;1;;;1ab628816d9c55ed0b4d89f29eef80be.jpg;21;0;21;0;1;22.06.2025 7:09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6857acf6d6890-8449;2,32225E+14;Cr_ВПC0.5;;Чистые Росы Водка п/у;;Водка Чистые Росы п/у;;;0.5;cardboard_box;1;1;Саранский ЛВЗ;Белуга_bel;Чистые росы;Водка п/у;;;;;9.00;30.00;;;1;;;8ec7469344648105c31bae8c1802eebd.jpg;20;0;20;0;1;22.06.2025 7:12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6857ad5519a59-8124;2,32225E+14;Cr_ВДB0.7;;Чистые Росы Водка;;Водка Чистые Росы;;;0.7;gb;1;1;Саранский ЛВЗ;Белуга_bel;Чистые росы;Водка;;;;;июл.50;33.00;;;1;;;bba1ebc9f6e148cc629f05c57c2f72c0.jpg;23;3;23;0;1;22.06.2025 7:14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6857ad96c6e9f-9258;2,32225E+14;Cr_РжB0.7;;Чистые Росы Рожь;;Водка Чистые Росы Рожь;;;0.7;gb;1;1;Саранский ЛВЗ;Белуга_bel;Чистые росы;Рожь;;;;;июл.50;33.00;;;1;;;ce2ecf4d1dd49989ca7d5d26a05cdf9f.jpg;23;0;23;0;1;22.06.2025 7:15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6857ade02a428-6026;2,32225E+14;Cr_ЯЧB0.7;;Чистые Росы Ячмень;;Водка Чистые Росы Ячмень;;;0.7;gb;1;1;Саранский ЛВЗ;Белуга_bel;Чистые росы;Ячмень;;;;;июл.50;33.00;;;1;;;1ab628816d9c55ed0b4d89f29eef80be.jpg;17;0;17;0;1;22.06.2025 7:16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6857ae5669f33-8584;2,32225E+14;Cr_ВПC0.7;;Чистые Росы Водка п/у;;Водка Чистые Росы п/у;;;0.7;cardboard_box;1;1;Саранский ЛВЗ;Белуга_bel;Чистые росы;Водка п/у;;;;;сен.50;30.50;;;1;;;8ec7469344648105c31bae8c1802eebd.jpg;17;0;17;0;1;22.06.2025 7:18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6857af38b09f9-2978;2,32225E+14;Cr_ЮВC0.7;;Чистые Росы Юбилейный Выпуск п/у;;Водка Чистые Росы Юбилейный Выпуск 0,7 п/у;;;0.7;cardboard_box;1;1;Саранский ЛВЗ;Белуга_bel;Чистые росы;Юбилейный Выпуск п/у;;;;;10.00;32.00;;;1;;;64e7e116df8c67d934d2ae0d40f0116c.jpg;20;0;20;0;1;22.06.2025 7:22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6857afc265a07-3769;2,32225E+14;Cr_ВДB1_;;Чистые Росы Водка;;Водка Чистые Росы;;;1;gb;1;1;Саранский ЛВЗ;Белуга_bel;Чистые росы;Водка;;;;;9.00;35.00;;;1;;;bba1ebc9f6e148cc629f05c57c2f72c0.jpg;24;3;24;0;1;22.06.2025 7:24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6857b00476b7d-6990;2,32225E+14;Cr_ВДB1.5;;Чистые Росы Водка;;Водка Чистые Росы;;;01.май;gb;1;1;Саранский ЛВЗ;Белуга_bel;Чистые росы;Водка;;;;;сен.50;35.50;;;1;;;bba1ebc9f6e148cc629f05c57c2f72c0.jpg;24;3;24;0;1;22.06.2025 7:25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6857b17741db5-9555;2,32225E+14;Cr_ПУC3.0;;Чистые Росы 3л п/у;;Водка Чистые Росы 3,0 п/у;;;3.0;cardboard_box;1;1;Саранский ЛВЗ;Белуга_bel;Чистые росы;3л п/у;;;;;15.00;38.00;;;1;;;72d3d808b8ce6bac38ca71d258909735.jpg;38;0;38;0;1;22.06.2025 7:32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6857b3fcf41e7-4775;2,32225E+14;SPLВДB0.5;;Spelta Водка;;Водка Спельта;;;0.5;gb;1;1;Саранский ЛВЗ;Белуга_bel;Spelta;Водка;;;;;июн.50;29.00;;;1;;;203534a03cae3fbdbaa763672ef7c4d4.jpg;24;0;24;0;1;22.06.2025 7:42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6857b58f64573-9316;2,32225E+14;SPLВДB0.7;;Spelta Водка;;Водка Спельта;;;0.7;gb;1;1;Саранский ЛВЗ;Белуга_bel;Spelta;Водка;;;;;июл.50;31.00;;;1;;;203534a03cae3fbdbaa763672ef7c4d4.jpg;44;0;44;0;1;22.06.2025 7:49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6857b673293e9-8662;2,32225E+14;SPLПУC0.7;;Spelta п/у;;Водка Спельта п/у;;;0.7;cardboard_box;1;1;Саранский ЛВЗ;Белуга_bel;Spelta;п/у;;;;;8.00;32.00;;;1;;;539ef8d819a7a74fa97c0a8acd37f5ac.jpg;21;0;21;0;1;22.06.2025 7:53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68580fa9e5610-2432;2,32225E+14;on_ВДB0.5;;Онегин Водка;;Водка Онегин;;;0.5;gb;1;1;ООО Опытный завод Нива;Белуга_bel;Онегин;Водка;;;;;июн.70;29.50;;;1;;;22aabb8abecdc87cae2f23bfe6308f35.jpg;225;3;168;0;1;22.06.2025 14:14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6858220b88955-7904;2,32225E+14;on_ВДB0.7;;Онегин Водка;;Водка Онегин;;;0.7;gb;1;1;ООО Опытный завод Нива;Белуга_bel;Онегин;Водка;;;;;июл.20;30.50;;;1;;;22aabb8abecdc87cae2f23bfe6308f35.jpg;225;2;141;0;1;22.06.2025 15:32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685823633ad07-7119;2,32225E+14;on_OSB0.5;;Онегин Organic Special;;Водка Онегин Органик Спешиал;;;0.5;gb;1;1;ООО Опытный завод Нива;Водка_bel;Онегин;Organic Special;;;;;июн.70;29.50;;;1;2,32225E+14;;0f684d37adc80257a793a12163780d7a.jpg;20;1;20;1;1;22.06.2025 15:38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68583e0891d3a-7592;2,32225E+14;on_OСB0.5;;Онегин Organic;;Водка Онегин Органик;;;0.5;gb;1;1;ООО Опытный завод Нива;Водка_bel;Онегин;Organic;;;;;июн.70;29.50;;;1;2,32225E+14;;06eaaeaa563e10ea62858a179178795f.jpg;20;0;20;0;1;22.06.2025 17:31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685841ee0a77e-4739;2,32225E+14;on_ВДB1_;;Онегин Водка;;Водка Онегин;;;1;gb;1;1;ООО Опытный завод Нива;Белуга_bel;Онегин;Водка;;;;;авг.40;36.00;;;1;;;22aabb8abecdc87cae2f23bfe6308f35.jpg;130;0;57;0;1;22.06.2025 17:48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6858427be8924-2971;2,32225E+14;on_ВДC0.7;;Онегин Водка п/у;;Водка Онегин 0,70 п/у;;;0.7;cardboard_box;1;1;ООО Опытный завод Нива;Белуга_bel;Онегин;Водка;;;;;10.00;33.00;;;1;;;d3f94a996cd433ab068b79fba0a6b7b2.jpg;25;0;9;0;1;22.06.2025 17:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6858433d8dca6-9616;2,32225E+14;on_РМC0.7;;Онегин Водка + 2 рюмки;;Водка Онегин 0,7 ПромоНабор (1х0,7+2 рюмки);;;0.7;cardboard_box;1;1;ООО Опытный завод Нива;Водка_bel;Онегин;+ 2 рюмки;;;;;22.50;32.80;;;1;;;0d5a237bb9bcf3cdf3d3d79420e31c26.jpg;18;0;3;0;1;22.06.2025 17:54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685849bfe5f7b-4178;2,32225E+14;MamРЖB0.5;;Mamont Ржаная;;Водка Мамонт Ржаная;;;0.5;gb;1;1;Иткульский спиртзавод;Белуга_bel;Mamont;Ржаная;;;;;08.окт;31.окт;;;1;;;7fa630a04d72642111997f6179c14382.jpg;21;0;20;0;1;22.06.2025 18:21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685849f82d55e-3847;2,32225E+14;MamРЖB0.7;;Mamont Ржаная;;Водка Мамонт Ржаная;;;0.7;gb;1;1;Иткульский спиртзавод;Белуга_bel;Mamont;Ржаная;;;;;авг.60;35.30;;;1;;;7fa630a04d72642111997f6179c14382.jpg;44;0;41;0;1;22.06.2025 18:22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68584c42acb4b-9167;2,32225E+14;MamIVB0.5;;Mamont Ivory;;Водка Мамонт Айвери;;;0.5;gb;1;1;Иткульский спиртзавод;Белуга_bel;Mamont;Ivory;;;;;июл.50;28.50;;;1;;;60618f37f415800ed29b4e7d7a59c146.jpg;52;0;28;0;1;22.06.2025 18:32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68584d976b51a-6053;2,32225E+14;MamOSC0.7;;Mamont Особая п/у;;Водка Мамонт 0,7 п/у;;;0.7;cardboard_box;1;1;Иткульский спиртзавод;Белуга_bel;Mamont;особая;;;;;9.00;34.50;;;1;;;17e5330063e171a34ce8a00737bc941d.jpg;73;0;28;0;1;22.06.2025 18:38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685907298c0fc-4866;2,32225E+14;FinOrB0.75;;Finlandia Original;;Водка Финляндия;;;0.75;gb;1;1;Brown Forman;Белуга_bel;Finlandia;Original;;;;;8.00;31.80;;;1;2,32225E+14;;4cab598e3d868ac4d812737f206a3386.png;0;0;0;0;1;23.06.2025 7:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685908b5a7ab2-2191;2,13214E+14;Gre__B0.75;;Grey Goose;;Водка Грэй Гуз;;;0.75;gb;1;1;Bacardi RUS;Белуга_bel;Grey Goose;__;;;;;июл.50;34.00;;;1;;;9bb073c70da1a27a0c3589bdaee0af8f.png;0;0;0;0;1;23.06.2025 7:56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68590b40e6f10-2648;2,32225E+14;Mb_ORC0.7;;Mont Blanc Original + 2 стопки;;Водка Мон Блан 0,7 Промо Набор (1х0,7+2 стопки);;;0.7;cardboard_box;1;1;Alvisa Alcohol Group;Белуга_bel;Mont Blanc;Original + 2 стопки;;;;;22.00;35.00;;;1;;;aef9657974f82b68c8d35a6fc35bd0ee.jpg;21;0;21;0;1;23.06.2025 8:07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68590e9cce3f4-6746;2,32225E+14;Mb___B1.75;;Mont Blanc Original;;Водка Мон Блан;;;янв.75;gb;1;1;Alvisa Alcohol Group;Белуга_bel;Mont Blanc;Original;;;;;сен.50;36.00;;;1;;;a5243105dc0e24fe2d9384ec53b20666.png;40;0;40;0;1;23.06.2025 8:21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685934fda50ab-3762;2,32225E+14;Mb___C1.75;;Mont Blanc Original п/у;;Водка Мон Блан 1,75 п/у;;;янв.75;cardboard_box;1;1;Alvisa Alcohol Group;Белуга_bel;Mont Blanc;Original;;;;;10.00;37.00;;;1;;;;1;0;1;0;1;23.06.2025 11:05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685936ffa88a9-1168;2,32225E+14;TCHВДB0.5;;Tchaikovsky Водка;;Водка Чайковский;;;0.5;gb;1;1;"ООО ""ЛВЗ Фортуна""";Белуга_bel;Tchaikovsky;Водка;;;;;июн.70;30.90;;;1;;;e11043b01764c951d0a9328acf48afe0.jpg;19;0;19;0;1;23.06.2025 11:14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685937878d732-1783;2,32225E+14;TCHВДB0.7;;Tchaikovsky Водка;;Водка Чайковский;;;0.7;gb;1;1;"ООО ""ЛВЗ Фортуна""";Белуга_bel;Tchaikovsky;Водка;;;;;июл.40;34.30;;;1;;;e11043b01764c951d0a9328acf48afe0.jpg;18;0;18;0;1;23.06.2025 11:16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685937b4282b7-1217;2,32225E+14;TCHВДB1_;;Tchaikovsky Водка;;Водка Чайковский;;;1;gb;1;1;"ООО ""ЛВЗ Фортуна""";Белуга_bel;Tchaikovsky;Водка;;;;;авг.40;34.50;;;1;;;e11043b01764c951d0a9328acf48afe0.jpg;15;0;15;0;1;23.06.2025 11:17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68593890299ae-8961;2,32225E+14;TCHВДC0.7;;Tchaikovsky Водка п/у;;Водка Чайковский 0,7 п/у;;;0.7;cardboard_box;1;1;"ООО ""ЛВЗ Фортуна""";Белуга_bel;Tchaikovsky;Водка;;;;;10.00;35.00;;;1;;;7d9f69d8a7cbb7081a014ff222283830.jpg;23;0;23;0;1;23.06.2025 11:20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685939868a1bf-1074;2,32225E+14;TCHСМB0.7;;Tchaikovsky Симфония;;Водка Чайковский Симфония;;;0.7;gb;1;1;"ООО ""ЛВЗ Фортуна""";Белуга_bel;Tchaikovsky;Симфония;;;;;июл.40;34.30;;;1;;;3de4ffa091975db3de68bfa216481e83.jpg;31;0;31;0;1;23.06.2025 11:24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68593b4bcdc3e-4848;2,32225E+14;SMMВДB0.5;;Summum Водка;;Водка Суммум;;;0.5;gb;1;1;Beluga;Белуга_bel;Summum;Водка;;;;;июн.50;30.00;;;1;;;b0501eb55fc25c19d63464020fcf5037.jpg;27;1;27;0;1;23.06.2025 11:32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68593b9bafbdf-6403;2,32225E+14;SMMВДB0.7;;Summum Водка;;Водка Суммум;;;0.7;gb;1;1;Beluga;Белуга_bel;Summum;Водка;;;;;июл.40;34.30;;;1;;;b0501eb55fc25c19d63464020fcf5037.jpg;21;4;21;0;1;23.06.2025 11:33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68594c42a32c1-2678;2,32225E+14;SCMSPB0.5;;Schmidt Supreme;;Водка Шмидт Суприм;;;0.5;gb;1;1;ОАО Брестский ЛВЗ Белалко;Белуга_bel;Schmidt;Supreme;;;;;июн.70;30.90;;;1;;;e704f242fdd0541c0049e031ebf02e90.jpg;22;0;22;0;1;23.06.2025 12:44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68594cac398ad-6607;2,32225E+14;SCMSPB0.7;;Schmidt Supreme;;Водка Шмидт Суприм;;;0.7;gb;1;1;ОАО Брестский ЛВЗ Белалко;Белуга_bel;Schmidt;Supreme;;;;;июл.40;34.30;;;1;;;e704f242fdd0541c0049e031ebf02e90.jpg;20;0;20;0;1;23.06.2025 12:46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685a3e56e9d97-5028;2,32225E+14;StkKsF0.25;;Старый Кенигсберг 5*;;Коньяк Старый Кенигсберг 5 лет;;;0.25;fl;1;1;АЛЬЯНС-1892;Коньяк_bel;Старый Кенигсберг;5*;;;;;июл.30;18.20;;;1;;;41571d69d66c30398b93018d1d3b0ef3.jpg;19;0;19;0;1;24.06.2025 5:57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685e7c6c175e0-9245;;LC_DSB0.5;;Le Chocolat со вкусом Дубайского шоколада;"Коктейль ""Le Chocolat со вкусом Дубайского шоколада"" 20%";"Коктейль ""Le Chocolat со вкусом Дубайского шоколада"" 20%";;;0.5;gb;1;0;АСГ;;Le Chocolat;со вкусом Дубайского шоколада;;;;;10.00;21.95;4,60173E+12;12c66e47c971ba591de793d7674c7dab.png;1;;;03291453582e736b0aace622bfe14bb2.jpg;35;0;35;0;1;27.06.2025 11:11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685e7daf550b8-5098;;POzСКB0.5;;Пять Озер Сибирский кедр;;"Водка ""Пять Озер Сибирский кедр"" 0,5л.";;;0.5;gb;1;0;АСГ;;Пять Озер;Сибирский кедр;;;;;май.50;30.окт;4,60173E+12;;1;;;2084054eae9c6b69ed9dae912ac7c01d.jpg;16;0;16;0;1;27.06.2025 11:17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68625b4625275-2630;2,32225E+14;TlaЛДB0.25;;Талка Ледниковая;;Водка Талка Ледниковая;;;0.25;gb;1;1;ROUST;Водка_bel;Талка;Ледниковая;;;;;май.80;16.окт;;;1;;;6a67498d72b6cbadbd0eb81278db39c2.jpg;48;0;48;0;0;30.06.2025 9:39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68625b8968a8f-7032;2,32225E+14;TlaЛДB0.5;;Талка Ледниковая;;Водка Талка Ледниковая;;;0.5;gb;1;1;ROUST;Водка_bel;Талка;Ледниковая;;;;;6.00;27.50;;;1;;;6a67498d72b6cbadbd0eb81278db39c2.jpg;32;1;32;1;1;30.06.2025 9:40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68625bb542396-9583;2,32225E+14;TlaЛДB0.7;;Талка Ледниковая;;Водка Талка Ледниковая;;;0.7;gb;1;1;ROUST;Водка_bel;Талка;Ледниковая;;;;;7.00;30.00;;;1;;;6a67498d72b6cbadbd0eb81278db39c2.jpg;29;0;29;0;1;30.06.2025 9:41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68625bdb756db-6838;2,32225E+14;TlaЛДB1_;;Талка Ледниковая;;Водка Талка Ледниковая;;;1;gb;1;1;ROUST;Водка_bel;Талка;Ледниковая;;;;;июл.50;32.00;;;1;;;6a67498d72b6cbadbd0eb81278db39c2.jpg;27;4;27;4;1;30.06.2025 9:41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68638fe273d15-2119;2,32225E+14;___MSB0.375;;Masi Masianco DOC бел сух;;Вино Мази Мазианко DOC бел сух 0,375 Италия;;;0.375;gb;0;1;Beluga;Вино_bel;Masi;Masianco DOC бел сух;;;;;июн.50;25.00;;;1;;;4364969731adcdc7af140aaacd3d5148.jpg;33;4;33;4;1;01.07.2025 7:36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68639352b4190-1535;2,32225E+14;___CAB0.375;;Masi Costasera Amarone Classico кр п/сух 0,375;;Вино Мази Костасера Амароне делла Вальполичелла Классико DOCG кр п/сух 0,375 Италия;;;0.375;gb;0;1;Beluga;Вино_bel;Masi;Costasera Amarone Classico кр п/сух 0,375;;;;;июн.50;25.00;;;1;;;9a3468603b583f08ed637fd089b6a235.jpg;14;0;14;0;1;01.07.2025 7:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68640011724e9-2230;2,32225E+14;BelПНC0.5;;Белуга Нобл Промо Набор (1х0,50+рокс с цветными рыбками);;Водка Белуга Нобл 0,50 ПромоНабор (1х0,50+стакан хайбол);;;0.5;cardboard_box;0;1;Beluga;Белуга_bel;Белуга;Нобл Промо Набор (1х0,50+рокс с цветными рыбками);;;;;17.50;30.00;;2e6a93380f09bb8ee921935e4e17d64e.jpg;1;;;e858698e414990d22f950e353ef0300c.jpg;0;0;0;0;1;01.07.2025 15:34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
686400ce5871f-6546;2,32225E+14;___BeB0.75;;Golubitskoe Estate Chardonnay Вино белое сухое;;Вино Поместье Голубицкое Шардоне бел сух;;;0.75;gb;0;1;Beluga;Вино_bel;Golubitskoe Estate;Chardonnay Вино белое сухое;;;;;8.00;30.50;4,64003E+12;eb09681137539ae0414ef68189be4119.jpg;1;2,32225E+14;;232224719266180.jpg;38;0;38;0;1;01.07.2025 15:37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6864016fc608f-4745;2,32225E+14;___BeB0.75;;Golubitskoe Estate Merlot Вино красное сухое;;Вино Поместье Голубицкое Мерло кр сух;;;0.75;gb;0;1;Beluga;Вино_bel;Golubitskoe Estate;Merlot Вино красное сухое;;;;;8.00;31.00;4,64003E+12;b708d55b3841d6c6fe6aeb57c4f0fee4.jpg;1;2,32225E+14;;bca6e1c99108a069c085d273be3e5c28.jpg;59;0;59;0;1;01.07.2025 15:40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6864021cd4464-8014;2,32225E+14;___BeB0.75;;Golubitskoe Estate Merlot Вино красное сухое;;Вино Поместье Голубицкое Мерло кр сух;;;0.75;gb;0;1;Beluga;Вино_bel;Golubitskoe Estate;Merlot Вино красное сухое;;;;;8.00;31.00;4,64003E+12;;1;2,32225E+14;;bca6e1c99108a069c085d273be3e5c28.jpg;16;0;16;0;1;01.07.2025 15:43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68668c9fe01e3-7975;;BBeflF0.2;;Белая Березка 0.2;"Водка ""Белая Березка"" 40% (мал бут)";"Водка ""Белая Березка"" 40% (мал бут)";;;0.2;fl;1;0;АСГ;Водка_bel;Белая Березка;0.2;;;;;июл.30;16.40;4,60173E+12;bc89eb7fb2c6cca0c1d87b887c60abe0.jpeg;1;;;567443d382ad62e192b09f5bdae85753.jpeg;25;0;25;0;1;03.07.2025 13:58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68697c3788a89-9984;2,32225E+14;LtmВСB0.5;;Liathmor Виски;;Виски Лиатмор;;;0.5;gb;0;1;Beluga;Виски_bel;Liathmor;Виски;;;;;июл.20;25.60;;ed931decbbdc68ee7a48a44c8c9f8b2c.png;1;;;ae7b1c54e4625f151b9ff8e91a4b1658.jpg;61;0;61;0;0;05.07.2025 19:25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
686cede618fc3-3398;;HR_hbC0.7;;Harats Irish coffee  0.7 бокал;"Коктейль ""Harats Irish coffee"" 0,7л. (бокал)";"Коктейль ""Harats Irish coffee"" 0,7л. (бокал)";;;0.7;cardboard_box;1;0;АСГ;Другие алкогольные напитки_bel;Harats; Irish coffee 0.7 бокал;;;;;17.40;33.90;4,60173E+12;5c1a1c3a185e101f605370a3a1448d7d.png;2;;;ad8b3423d7174e987302d5f3a7a61515.png;18;0;18;0;1;08.07.2025 10:07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
686cef590d1ae-6987;;GnnkrC0.5;;Gastronom Купаж №1 классический 0.5 (рюмка);"Водка ""Gastronom Купаж №1 классический"" 0,5л. (рюмка)";"Водка ""Gastronom Купаж №1 классический"" 0,5л. (рюмка)";;;0.5;cardboard_box;1;0;АСГ;Водка_bel;Gastronom;Купаж №1 классический 0.5 рюмка;;;;;16.70;31.20;4,60173E+12;10f90e9eb3391e8738d97793b5df144c.png;1;;;6fd9e7a8ef57cbbfc8550f63b604d2bd.png;79;0;79;0;1;08.07.2025 10:13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
686e2ff7b3845-6633;;se_drC0.7;;Siberian Express 0.7 new ПУ (2 рюмки);"Водка ""Siberian Express"" 0,7л. new (2 рюмки)";"Водка ""Siberian Express"" 0,7л. new (2 рюмки)";;;0.7;cardboard_box;1;0;АСГ;Водка_bel;Сибирский экспресс; 0.7 new п/у (2 рюмки);;;;;25.20;33.50;4,60173E+12;7c30b2544bd2bd2164609a159014e421.jpg;1;;;b45e37e9ad0397b1de00357461520459.jpg;16;0;16;0;1;09.07.2025 9:01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
687907b39e7be-2701;;CHSchB0.5;;Чистый состав 38%;"Водка ""Чистый состав""  38%";"Водка ""Чистый состав""  38%";;;0.5;gb;1;0;АСГ;Водка_bel;Чистый состав;38%;;;;;июн.60;27.60;4,60173E+12;34d829a26d19d5c6e5414b603eecbd18.jpeg;1;;;a298f4d0bebd81b2e28921d2332588d5.jpeg;26;0;26;0;1;17.07.2025 14:24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
687a04e939393-9174;;GLe__B0.375;;Граф Ледофф __Водка;;;;;0.375;gb;1;0;Татспиртпром ГК;Водка_bel;Graf Ledoff;__;;;;;7.00;25.00;;2023deb02c8682ea68588f78db793bff.png;1;;;d6d594fe2d3e843a09fd2b99c31cde49.png;0;0;0;0;1;18.07.2025 8:25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
687a0a89856fb-5808;;GLeLAB0.375;;Граф Ледофф Водка лайт;;;;;0.375;gb;1;0;Татспиртпром ГК;Водка_bel;Graf Ledoff;Лайт;;;;;7.00;25.00;;0054eb4e6be4b898a08ab0e0db386e3c.png;1;;;ef377a3653197626e0ded033ffc04309.jpg;0;0;0;0;0;18.07.2025 8:49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
688ba732247ea-7880;;BBelmB0.2;;Белая Березка Летняя малина 0.2;"Водка ""Белая Березка Летняя малина"" 38% (мал бут)";"Водка ""Белая Березка Летняя малина"" 38% (мал бут)";;;0.2;gb;1;0;АСГ;Водка_bel;Белая Березка;Летняя малина 0.2;;;;;июл.30;16.40;4,60173E+12;3047ab42e92934f04ca5242d903fbb7b.png;1;;;01207187b9b99d99a578de81e11ac7ed.png;84;5;84;5;1;31.07.2025 17:26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6891b4ef2f495-9757;;BBebrC0.7;;Белая Березка 0.7 ПУ (рюмка);"Водка ""Белая Березка"" 0,7л. (рюмка)";"Водка ""Белая Березка"" 0,7л. (рюмка)";;;0.7;cardboard_box;1;0;АСГ;Водка_bel;Белая Березка;0.7 ПУ (рюмка);;;;;15.60;33.30;4,60173E+12;c2697129ed75ca690e9314e0031ae16e.jpeg;2;;;0f02cc7beff3949b30550ff2ee0d0861.jpeg;32;0;32;0;1;05.08.2025 7:38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6894f78593723-1103;;Otr__B0.5;;Отсутствует плановая полная матрица;Отсутствует плановая полная матрица;Отсутствует плановая полная матрица;;;0.5;gb;1;0;Other;;Other product;_;;;;;сен.50;21.00;;;1;;;;0;0;0;0;0;07.08.2025 18:59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
